0.101500 1.001500
0.103000 1.002999
0.104500 1.004497
0.106000 1.005994
0.107500 1.007491
0.109001 1.008987
0.110501 1.010483
0.112001 1.011977
0.113501 1.013471
0.115002 1.014964
0.116502 1.016457
0.118003 1.017949
0.119503 1.019440
0.121004 1.020930
0.122504 1.022420
0.124005 1.023909
0.125505 1.025397
0.127006 1.026884
0.128507 1.028371
0.130007 1.029857
0.131508 1.031343
0.133009 1.032828
0.134510 1.034312
0.136011 1.035795
0.137511 1.037277
0.139012 1.038759
0.140513 1.040240
0.142014 1.041721
0.143516 1.043201
0.145017 1.044680
0.146518 1.046158
0.148019 1.047636
0.149520 1.049113
0.151022 1.050589
0.152523 1.052064
0.154024 1.053539
0.155526 1.055013
0.157027 1.056487
0.158528 1.057959
0.160030 1.059431
0.161532 1.060903
0.163033 1.062373
0.164535 1.063843
0.166036 1.065313
0.167538 1.066781
0.169040 1.068249
0.170542 1.069716
0.172044 1.071182
0.173546 1.072648
0.175047 1.074113
0.176549 1.075577
0.178051 1.077041
0.179553 1.078504
0.181056 1.079966
0.182558 1.081428
0.184060 1.082888
0.185562 1.084349
0.187064 1.085808
0.188567 1.087267
0.190069 1.088725
0.191571 1.090182
0.193074 1.091639
0.194576 1.093095
0.196079 1.094550
0.197581 1.096005
0.199084 1.097458
0.200586 1.098912
0.202089 1.100364
0.203592 1.101816
0.205095 1.103267
0.206597 1.104717
0.208100 1.106167
0.209603 1.107616
0.211106 1.109064
0.212609 1.110512
0.214112 1.111959
0.215615 1.113405
0.217118 1.114851
0.218621 1.116296
0.220124 1.117740
0.221627 1.119183
0.223130 1.120626
0.224634 1.122068
0.226137 1.123510
0.227640 1.124951
0.229144 1.126391
0.230647 1.127830
0.232151 1.129269
0.233654 1.130707
0.235158 1.132144
0.236661 1.133581
0.238165 1.135017
0.239668 1.136452
0.241172 1.137887
0.242676 1.139321
0.244179 1.140754
0.245683 1.142186
0.247187 1.143618
0.248691 1.145049
0.250195 1.146480
0.251699 1.147910
0.253203 1.149339
0.254707 1.150767
0.256211 1.152195
